,Gender,Age,Date_of_birth,Nationality,Municipality,Canton,Salary,Social_matricule,Ethnicity,hair_color,hair_lenght,First_name,Surname
54838,F,67,19560708,France,Bertrange,Canton Luxembourg,0.0,195607084171*,white,brown,long,Stéphanie,Lebreton
54839,M,29,19940612,Portugal,Esch-sur-Alzette,Canton Esch,803.0,199406121056*,white,red,short,Paulo,Guerreiro
54840,M,19,20040603,Luxembourg,Luxembourg,Canton Luxembourg,7960.0,200406036839*,latino,brown,medium,Daniel,Toussaint
54841,F,19,20040524,Luxembourg,Luxembourg,Canton Luxembourg,17960.0,200405241286*,black,black,long,Ann,Huysmans
54842,F,41,19820629,Luxembourg,Lenningen,Canton Remich,13068.0,198206297768*,latino,brown,medium,Sofie,Rodriguez
54843,M,27,19960810,Luxembourg,Bourscheid,Canton Diekirch,6597.0,199608109978*,black,black,medium,Yvan,Claes
54844,F,46,19770813,Luxembourg,Luxembourg,Canton Luxembourg,5460.0,197708137022*,white,red,medium,Amina,Timmermans
54845,F,52,19710609,Portugal,Esch-sur-Alzette,Canton Esch,5303.0,197106094166*,white,black,medium,Renata,Henriques
54846,M,83,19401203,Portugal,Luxembourg,Canton Luxembourg,0.0,194012031819*,white,gray,short,Rafael,Batista
54847,F,57,19660404,Luxembourg,Differdange,Canton Esch,1968.0,196604049034*,white,black,medium,Dominique,Giraud
54848,M,25,19980523,Luxembourg,Mondorf-les-Bains,Canton Remich,3384.0,199805236501*,white,black,short,Alfons,Voet
54849,M,32,19910715,Luxembourg,Luxembourg,Canton Luxembourg,4460.0,199107154160*,black,brown,medium,Michael,Techer
54850,M,80,19430713,Luxembourg,Sanem,Canton Esch,0.0,194307138454*,white,gray,long,Charles,Richard
54851,F,65,19580929,United States of Ameria,Dalheim,Canton Remich,0.0,195809292576*,white,gray,short,Christine,Bryan
54852,F,61,19621106,Luxembourg,Luxembourg,Canton Luxembourg,13460.0,196211069105*,white,gray,long,Louise,Dupont
54853,F,34,19890330,Portugal,Wiltz,Canton Wiltz,1333.0,198903300129*,white,black,long,Madalena,Melo
54854,F,81,19420718,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194207184195*,white,gray,long,Estelle,Stas
54855,F,20,20030925,Portugal,Mondercange,Canton Esch,8580.0,200309256632*,white,red,medium,Kelly,Matos
54856,F,36,19870610,Luxembourg,Koerich,Canton Capellen,2684.0,198706102805*,latino,blond,medium,Ann,Michiels
54857,M,55,19680314,Portugal,Junglinster,Canton Grevenmacher,4744.0,196803142639*,white,brown,medium,Carlos,Teixeira
54858,M,56,19680101,Luxembourg,Manternach,Canton Grevenmacher,2880.0,196801011949*,black,gray,long,Alphonse,De Pauw
54859,M,54,19690728,Portugal,Kopstal,Canton Capellen,4892.0,196907281019*,white,gray,long,César,Batista
54860,F,49,19740712,France,Schifflange,Canton Esch,1542.0,197407120747*,white,blond,long,Claudine,Courtois
54861,M,38,19851021,Portugal,Junglinster,Canton Grevenmacher,13244.0,198510211510*,white,brown,medium,Marco,Pereira
54862,M,24,19990522,Luxembourg,Luxembourg,Canton Luxembourg,8460.0,199905226978*,latino,blond,short,Guillaume,Goossens
54863,F,55,19680320,India,Dudelange,Canton Esch,8453.0,196803209343*,south asians,black,medium,Purab,Kulkarni
54864,F,51,19721115,France,Parc Hosingen,Canton Clervaux,6085.0,197211153925*,white,black,long,Marthe,Gérard
54865,F,72,19510311,Portugal,Luxembourg,Canton Luxembourg,0.0,195103112092*,white,gray,short,Luana,Ramos
54866,F,34,19890525,Luxembourg,Troisvierges,Canton Clervaux,2332.0,198905257744*,white,gray,long,Margot,De Winter
54867,F,41,19820406,Romania,Sanem,Canton Esch,2142.0,198204064163*,white,black,short,Blanduzia,Suciu
54868,M,56,19670314,Spain,Esch-sur-Alzette,Canton Esch,803.0,196703149495*,white,gray,medium,Sebastián,Montserrat
54869,M,37,19860419,Italy,Mamer,Canton Capellen,2201.0,198604194695*,white,brown,short,Daniele,Cutrufo
54870,F,42,19810330,Luxembourg,Larochette,Canton Mersch,1951.0,198103304436*,latino,black,short,Martine,Van den Bossche
54871,M,72,19510122,Luxembourg,Pétange,Canton Esch,0.0,195101225692*,white,gray,medium,Rudy,Maury
54872,M,39,19841101,Belgium,Rambrouch,Canton Redange,2546.0,198411015824*,white,red,medium,Jarne,De Vos
54873,F,48,19750702,Portugal,Differdange,Canton Esch,2468.0,197507027695*,white,blond,long,Violeta,Neves
54874,F,44,19790802,Luxembourg,Sanem,Canton Esch,1642.0,197908022445*,white,gray,medium,Philippine,Caron
54875,F,63,19601128,Luxembourg,Wiltz,Canton Wiltz,5333.0,196011282062*,white,gray,long,Alexandria,Naessens
54876,M,29,19940327,Luxembourg,Luxembourg,Canton Luxembourg,11460.0,199403274600*,black,gray,short,Thomas,Millet
54877,M,26,19971118,Portugal,Bertrange,Canton Luxembourg,4587.0,199711189497*,white,black,medium,Igor,Melo
54878,F,45,19780709,Luxembourg,Luxembourg,Canton Luxembourg,4460.0,197807094665*,white,black,long,Tanja,Schmitt
54879,F,46,19770915,Luxembourg,Schengen,Canton Remich,12539.0,197709153807*,white,red,medium,Sofie,Hervé
54880,M,55,19680905,France,Kehlen,Canton Capellen,11707.0,196809055946*,white,black,medium,Jacques,Dupré
54881,F,69,19540309,Luxembourg,Schuttrange,Canton Luxembourg,0.0,195403095369*,black,black,medium,Caroline,Lecomte
54882,F,58,19650310,Brazil,Luxembourg,Canton Luxembourg,3460.0,196503101085*,latino,gray,long,Nicole,Pires
54883,F,50,19730420,Portugal,Niederanven,Canton Luxembourg,9955.0,197304204320*,white,black,short,Constança,Pinho
54884,F,72,19510219,Luxembourg,Käerjeng,Canton Capellen,0.0,195102190892*,latino,black,medium,Alexandrie,Verwimp
54885,F,19,20040412,Luxembourg,Luxembourg,Canton Luxembourg,6960.0,200404121653*,white,black,short,Louise,Riou
54886,F,66,19570206,Spain,Esch-sur-Alzette,Canton Esch,0.0,195702063305*,white,gray,short,Teófila,Téllez
54887,F,53,19700510,Romania,Manternach,Canton Grevenmacher,3880.0,197005101528*,white,black,long,Julia,Ardelean
54888,M,27,19961108,Portugal,Pétange,Canton Esch,4528.0,199611089239*,white,gray,medium,Vicente,Barbosa
54889,F,89,19340615,Luxembourg,Junglinster,Canton Grevenmacher,0.0,193406155647*,white,gray,long,Colette,Parmentier
54890,F,43,19800313,France,Clervaux,Canton Clervaux,979.0,198003135342*,white,black,long,Édith,Morel
54891,F,19,20040817,Luxembourg,Diekirch,Canton Diekirch,10890.0,200408171397*,black,black,medium,Christine,Rosseel
54892,M,39,19840117,Spain,Larochette,Canton Mersch,2451.0,198401177156*,white,brown,medium,Josep,Bermúdez
54893,M,40,19830710,Portugal,Esch-sur-Alzette,Canton Esch,7303.0,198307100366*,white,black,short,Vítor,Amaral
54894,M,53,19701025,Luxembourg,Mersch,Canton Mersch,2555.0,197010259845*,latino,gray,long,Marc,Allard
54895,F,22,20010217,France,Luxembourg,Canton Luxembourg,6960.0,200102176236*,white,blond,long,Constance,Boucher
54896,F,40,19830423,Luxembourg,Esch-sur-Alzette,Canton Esch,2303.0,198304231595*,black,black,long,Christa,Maillard
54897,M,25,19980222,Luxembourg,Goesdorf,Canton Wiltz,3611.0,199802220330*,white,blond,medium,Philippe,De Clercq
54898,M,54,19690211,Sweden,Bertrange,Canton Luxembourg,10587.0,196902113619*,white,blond,long,Lars,Hansson
54899,F,37,19861024,Italy,Mamer,Canton Capellen,2701.0,198610242961*,white,red,short,Natalia,Leone
54900,M,26,19971227,Luxembourg,Kayl,Canton Esch,4616.0,199712275435*,latino,black,long,Jarne,Janssens
54901,F,50,19730608,Luxembourg,Junglinster,Canton Grevenmacher,5244.0,197306083593*,white,black,short,Lisa,Guichard
54902,M,47,19760513,Luxembourg,Biwer,Canton Grevenmacher,2984.0,197605133844*,white,black,medium,Gregory,Peeters
54903,F,51,19720905,Luxembourg,Bettendorf,Canton Diekirch,2638.0,197209052654*,latino,black,long,Fien,Verhoeven
54904,M,22,20010413,Luxembourg,Beckerich,Canton Redange,2132.0,200104133802*,white,blond,short,Laurent,Ledoux
54905,F,30,19930514,Portugal,Dudelange,Canton Esch,6453.0,199305146496*,white,black,long,Benedita,Sá
54906,M,41,19821010,Luxembourg,Mondercange,Canton Esch,5080.0,198210100392*,latino,gray,medium,Jérôme,Paris
54907,M,33,19901210,France,Mondorf-les-Bains,Canton Remich,7384.0,199012102851*,white,gray,long,Hugues,Peron
54908,M,66,19570129,Luxembourg,Differdange,Canton Esch,0.0,195701290114*,black,black,short,Robert,De Waele
54909,F,23,20000507,Portugal,Flaxweiler,Canton Grevenmacher,6266.0,200005078372*,white,black,short,Beatriz,Brito
54910,F,64,19591117,Belgium,Luxembourg,Canton Luxembourg,3460.0,195911173303*,white,brown,short,Stien,Pauwels
54911,M,67,19560214,Ukraine,Schifflange,Canton Esch,0.0,195602140804*,white,gray,medium,Степан,Даценко
54912,F,32,19910915,Portugal,Esch-sur-Sûre,Canton Wiltz,2524.0,199109150425*,white,black,short,Beatriz,Vaz
54913,M,80,19431019,Luxembourg,Betzdorf,Canton Grevenmacher,0.0,194310198497*,white,gray,medium,Alfred,Cuypers
54914,F,89,19340829,Luxembourg,Rambrouch,Canton Redange,0.0,193408290885*,white,gray,short,Marthe,Tessier
54915,F,60,19630416,Luxembourg,Steinsel,Canton Luxembourg,18060.0,196304162012*,white,black,short,Maria,Nys
54916,F,34,19890922,Luxembourg,Waldbillig,Canton Echternach,7050.0,198909223167*,white,brown,medium,Manon,Nijs
54917,F,19,20041229,Luxembourg,Clervaux,Canton Clervaux,6479.0,200412299485*,white,blond,short,Christiane,De Meester
54918,M,68,19550826,Luxembourg,Contern,Canton Luxembourg,0.0,195508264485*,white,gray,medium,David,Le Roux
54919,F,83,19400924,Luxembourg,Wiltz,Canton Wiltz,0.0,194009247798*,white,gray,long,Bianca,Coppens
54920,M,29,19941013,Luxembourg,Garnich,Canton Capellen,7243.0,199410133412*,white,gray,long,Andreas,Nijs
54921,F,35,19880801,Luxembourg,Mersch,Canton Mersch,11055.0,198808014654*,white,gray,short,Maggie,Heylen
54922,F,67,19560527,Luxembourg,Grevenmacher,Canton Grevenmacher,0.0,195605279187*,white,black,long,Maria,Verlinden
54923,F,61,19621112,Luxembourg,Pétange,Canton Esch,7528.0,196211128812*,latino,gray,short,Agnès,Marin
54924,M,35,19880314,Luxembourg,Steinsel,Canton Luxembourg,9560.0,198803149994*,white,red,short,Hamza,Theys
54925,F,23,20001211,Portugal,Luxembourg,Canton Luxembourg,11960.0,200012118018*,white,black,short,Rafaela,Sousa
54926,M,47,19760801,Belgium,Habscht,Canton Capellen,5639.0,197608017368*,white,black,long,Flor,Wellens
54927,M,27,19961019,Portugal,Luxembourg,Canton Luxembourg,9960.0,199610195172*,white,blond,long,Filipe,Pereira
54928,M,55,19681026,Luxembourg,Erpeldange-sur-Sûre,Canton Diekirch,1145.0,196810263638*,white,brown,medium,Gilles,Toussaint
54929,M,31,19920606,Italy,Biwer,Canton Grevenmacher,4484.0,199206065304*,white,black,medium,Niccolò,Satriani
54930,F,34,19891019,France,Bettendorf,Canton Diekirch,3138.0,198910192383*,white,black,long,Maryse,Dubois
54931,F,45,19781209,Portugal,Luxembourg,Canton Luxembourg,4960.0,197812099972*,white,black,long,Bianca,Lourenço
54932,M,65,19581030,Luxembourg,Hesperange,Canton Luxembourg,0.0,195810302408*,white,gray,medium,Maurice,De Clercq
54933,M,36,19870907,Luxembourg,Bertrange,Canton Luxembourg,1087.0,198709078499*,latino,gray,short,Éric,Pauwels
54934,M,75,19480918,Luxembourg,Wincrange,Canton Clervaux,0.0,194809188527*,black,gray,long,Théophile,Faivre
54935,M,56,19670724,Luxembourg,Roeser,Canton Esch,2132.0,196707245663*,white,black,medium,Franck,Leysen
54936,M,86,19370307,Sweden,Mondorf-les-Bains,Canton Remich,0.0,193703071887*,white,gray,medium,Jan,Mårtensson
54937,F,63,19601004,Portugal,Luxembourg,Canton Luxembourg,1460.0,196010044048*,white,black,medium,Diana,Nogueira
54938,F,47,19761107,Portugal,Sanem,Canton Esch,3142.0,197611079108*,white,brown,short,Jéssica,Campos
54939,F,80,19430831,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194308318721*,white,gray,medium,Christiane,Gomez
54940,M,71,19520710,Luxembourg,Préizerdaul,Canton Redange,0.0,195207108928*,latino,gray,short,Benoit,Coppens
54941,M,19,20040819,Luxembourg,Betzdorf,Canton Grevenmacher,2625.0,200408198978*,white,red,long,Théophile,De Bondt
54942,M,62,19610314,Luxembourg,Luxembourg,Canton Luxembourg,2460.0,196103149476*,black,black,short,Vincent,Willekens
54943,M,75,19481223,Italy,Pétange,Canton Esch,0.0,194812237579*,white,gray,short,Ugo,Colletti
54944,M,50,19730509,Luxembourg,Remich,Canton Remich,2788.0,197305090370*,white,black,short,Theo,Riou
54945,M,51,19720814,Luxembourg,Luxembourg,Canton Luxembourg,5960.0,197208147569*,black,black,long,Brecht,Peeters
54946,M,30,19930330,Luxembourg,Pétange,Canton Esch,5028.0,199303301361*,latino,black,short,Denis,Delahaye
54947,F,68,19551228,Portugal,Differdange,Canton Esch,0.0,195512280463*,white,gray,long,Benedita,Machado
54948,M,34,19890415,Portugal,Junglinster,Canton Grevenmacher,3744.0,198904157594*,white,black,medium,Mauro,Magalhães
54949,F,44,19791130,Luxembourg,Echternach,Canton Echternach,4223.0,197911307359*,white,gray,short,Hilde,Bruneau
54950,F,59,19640211,Luxembourg,Schieren,Canton Diekirch,9719.0,196402117275*,white,black,medium,Thérèse,Van Driessche
54951,M,19,20040526,Luxembourg,Mertert,Canton Grevenmacher,8508.0,200405265510*,white,red,medium,Lucien,Van Landeghem
54952,M,53,19700404,Luxembourg,Luxembourg,Canton Luxembourg,3960.0,197004047102*,black,blond,short,Benjamin,Léger
54953,M,54,19691214,Germany,Erpeldange-sur-Sûre,Canton Diekirch,4145.0,196912142592*,white,gray,medium,Alfons,Kobelt
54954,M,46,19770112,Luxembourg,Luxembourg,Canton Luxembourg,17960.0,197701121077*,white,gray,medium,Dirk,Lemaire
54955,F,32,19910117,Luxembourg,Bettembourg,Canton Esch,6096.0,199101178879*,latino,black,short,Katrien,Peeters
54956,F,49,19741129,Turkey,Kehlen,Canton Capellen,2707.0,197411298133*,turkish,black,medium,Şüküfe,Tarhan
54957,M,41,19821015,Luxembourg,Schifflange,Canton Esch,6542.0,198210150927*,white,black,medium,Matthieu,Sanchez
54958,M,26,19971121,Luxembourg,Grevenmacher,Canton Grevenmacher,5361.0,199711216046*,black,gray,medium,Hugo,Martens
54959,F,27,19960227,Luxembourg,Luxembourg,Canton Luxembourg,14460.0,199602278737*,white,black,medium,Julie,Gaudin
54960,F,85,19380920,Luxembourg,Stadtbredimus,Canton Remich,0.0,193809203728*,white,black,short,Madeleine,Lagarde
54961,F,53,19700310,Belgium,Weiswampach,Canton Clervaux,10012.0,197003100570*,white,black,long,Conny,Claeys
54962,F,68,19550411,Luxembourg,Esch-sur-Alzette,Canton Esch,0.0,195504112575*,white,gray,long,Suzanne,Verbiest
54963,M,18,20050206,Luxembourg,Dippach,Canton Capellen,5666.0,200502069277*,white,red,medium,Matthieu,Gérard
54964,F,24,19990713,Portugal,Erpeldange-sur-Sûre,Canton Diekirch,11645.0,199907137777*,white,black,medium,Carminho,Cruz
54965,F,43,19801211,Luxembourg,Luxembourg,Canton Luxembourg,1460.0,198012118104*,white,red,short,Audrey,Legrand
54966,F,60,19640101,France,Wiltz,Canton Wiltz,3833.0,196401013662*,white,black,medium,Lucie,Nguyen
54967,F,44,19791215,Luxembourg,Luxembourg,Canton Luxembourg,8960.0,197912151774*,white,gray,short,Carolien,Van Loo
54968,F,63,19600512,Luxembourg,Wiltz,Canton Wiltz,1333.0,196005126688*,white,black,medium,Célina,Maes
54969,F,37,19860125,Portugal,Steinfort,Canton Capellen,12657.0,198601255372*,white,black,short,Emília,Neto
54970,M,29,19940305,Luxembourg,Luxembourg,Canton Luxembourg,2960.0,199403056097*,latino,brown,long,Franciscus,Allain
54971,F,33,19900627,Luxembourg,Sanem,Canton Esch,4642.0,199006274178*,white,red,short,Hilde,Galle
54972,M,26,19970902,Luxembourg,Esch-sur-Alzette,Canton Esch,5303.0,199709026513*,white,black,medium,Rudi,Antoine
54973,M,26,19970910,Luxembourg,Roeser,Canton Esch,13632.0,199709101489*,white,brown,long,Thibault,Charpentier
54974,M,42,19810322,Italy,Mertzig,Canton Diekirch,5742.0,198103226972*,white,red,medium,Martino,Binaghi
54975,M,85,19381206,Luxembourg,Reckange-sur-Mess,Canton Esch,0.0,193812060859*,black,gray,long,Jozef,Marques
54976,M,50,19731224,Luxembourg,Beaufort,Canton Echternach,5582.0,197312241437*,white,black,medium,Thibaut,Vrancken
54977,M,24,19991123,Luxembourg,Echternach,Canton Echternach,7223.0,199911236764*,white,blond,short,Yves,Torres
54978,F,24,19990716,Luxembourg,Kehlen,Canton Capellen,4707.0,199907167496*,white,black,medium,Sarah,Martins
54979,F,78,19450614,France,Diekirch,Canton Diekirch,0.0,194506149075*,white,gray,short,Margaud,Foucher
54980,F,52,19710605,Luxembourg,Pétange,Canton Esch,5028.0,197106054687*,black,red,short,Nathalie,Vandenbroucke
54981,M,64,19590921,Ireland,Luxembourg,Canton Luxembourg,8960.0,195909217289*,white,gray,long,Marco,McNamara
54982,F,31,19920316,Portugal,Esch-sur-Sûre,Canton Wiltz,3024.0,199203163188*,white,black,long,Daniela,Marques
54983,F,57,19660808,Luxembourg,Mondercange,Canton Esch,4080.0,196608087095*,black,black,short,Marie,Gay
54984,M,42,19811024,France,Hesperange,Canton Luxembourg,10654.0,198110247332*,white,black,long,Roger,Lefort
54985,F,43,19800820,India,Mondorf-les-Bains,Canton Remich,4884.0,198008200600*,south asians,black,medium,Ishita,Bahl
54986,F,45,19780608,Portugal,Dalheim,Canton Remich,1540.0,197806089020*,white,red,medium,Emma,Barros
54987,F,57,19660118,Luxembourg,Luxembourg,Canton Luxembourg,12960.0,196601183341*,white,black,medium,Emma,De Meester
54988,F,48,19750609,France,Luxembourg,Canton Luxembourg,4460.0,197506099246*,white,black,short,Henriette,Clerc
54989,M,34,19890303,Luxembourg,Betzdorf,Canton Grevenmacher,8125.0,198903031315*,white,brown,short,Stijn,Lamy
54990,M,57,19660419,Luxembourg,Bettendorf,Canton Diekirch,4138.0,196604191596*,white,gray,short,Bertrand,Morvan
54991,F,72,19510103,Portugal,Bertrange,Canton Luxembourg,0.0,195101032663*,white,gray,medium,Bárbara,Mota
54992,M,25,19980423,Luxembourg,Walferdange,Canton Luxembourg,7645.0,199804236390*,black,gray,short,Gilbert,Bertin
54993,F,53,19700426,France,Leudelange,Canton Esch,2983.0,197004260704*,white,red,long,Lucy,Carlier
54994,F,53,19700222,Luxembourg,Rumelange,Canton Esch,5404.0,197002225497*,white,blond,long,Michèle,Turpin
54995,F,39,19840906,France,Luxembourg,Canton Luxembourg,12960.0,198409064927*,white,gray,long,Véronique,Teixeira
54996,F,19,20040813,Luxembourg,Bertrange,Canton Luxembourg,22087.0,200408136507*,white,red,medium,Laurence,Ledoux
54997,M,35,19880315,France,Luxembourg,Canton Luxembourg,3960.0,198803154320*,white,brown,short,Léon,Pereira
54998,M,60,19631226,France,Bous,Canton Remich,2137.0,196312261978*,white,black,long,Charles,Chrétien
54999,M,52,19710824,Portugal,Ettelbruck,Canton Diekirch,3362.0,197108245973*,white,gray,long,Dinis,Andrade
55000,F,47,19760826,France,Luxembourg,Canton Luxembourg,2960.0,197608261763*,white,black,short,Adèle,Vallée
55001,F,28,19950629,France,Dudelange,Canton Esch,1953.0,199506293273*,white,red,long,Luce,Clément
55002,F,28,19950315,Luxembourg,Esch-sur-Alzette,Canton Esch,6803.0,199503150925*,white,black,short,Pauline,Bauwens
55003,M,61,19620206,Portugal,Mondorf-les-Bains,Canton Remich,5884.0,196202061687*,white,gray,medium,Bruno,Campos
55004,F,21,20020612,Luxembourg,Differdange,Canton Esch,2468.0,200206129675*,latino,black,medium,Luna,Vandenbroucke
55005,M,57,19661029,Luxembourg,Luxembourg,Canton Luxembourg,5960.0,196610293646*,white,gray,short,Geert,Maes
55006,M,53,19700204,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,197002047920*,white,black,short,René,Declercq
55007,F,53,19701203,Luxembourg,Luxembourg,Canton Luxembourg,3960.0,197012031663*,black,brown,long,Christelle,Blanc
55008,M,22,20010111,Belgium,Luxembourg,Canton Luxembourg,960.0,200101114323*,white,brown,long,Michiel,Lambrechts
55009,M,95,19280219,Luxembourg,Rambrouch,Canton Redange,0.0,192802191500*,latino,gray,long,Thierry,Lamy
55010,M,49,19740909,Luxembourg,Luxembourg,Canton Luxembourg,25960.0,197409094817*,black,black,medium,Hassan,Mortier
55011,M,56,19670728,Portugal,Dudelange,Canton Esch,3453.0,196707283340*,white,blond,short,João,Leal
55012,F,60,19630524,Luxembourg,Luxembourg,Canton Luxembourg,24960.0,196305240213*,white,black,short,Alice,Renard
55013,F,66,19570919,Luxembourg,Contern,Canton Luxembourg,0.0,195709193729*,white,black,short,Mathilde,Herman
55014,M,65,19580510,Luxembourg,Wiltz,Canton Wiltz,0.0,195805100975*,black,gray,short,Rafael,Vanhoutte
55015,F,83,19400407,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194004073311*,latino,gray,long,Ingrid,Hendrickx
55016,F,39,19840619,Luxembourg,Luxembourg,Canton Luxembourg,17460.0,198406194752*,white,black,medium,Ilse,Neven
